slovo,poradi
lékařka,636
lord,637
zákazník,638
stratég,639
ošetřovatel,640
primátorem,14
říkal,641
ruský,642
podezřelý,643
baskytarista,644
svědek,645
houslista,646
kupec,647
ministerstvo,648
vzkazuje,649
nastupoval,650
radním,651
vatikánský,652
instruktor,653
krajan,654
kandidáti,34
venkovský,655
fanoušek,656
nevinný,657
sněm,147
demokracie,658
zastupující,659
pařížský,660
liberalismus,661
hlasatel,662
ohlásil,663
bavorský,664
chudák,665
dispečer,666
návrh,667
důchodkyně,668
reditel,669
spáchal,670
lidový,671
oponent,672
radě,673
programový,674
řeckokatolický,675
promluvil,676
teoretik,677
kanadský,678
argumentuje,413
sudetoněmecký,679
bek,680
městský,681
zasedal,682
protivník,683
pekař,684
údajný,685
hostitel,686
liberální,687
viník,688
rozumný,689
sympatický,690
poukázal,691
idiot,692
šachista,693
automechanik,694
poválečný,695
lid,696
občanský,697
uživatel,698
učenec,699
velkokníže,700
připomněl,701
rival,702
chlap,703
pořadatel,704
osel,705
občané,35
sněmovní,397
spoluhráč,706
schůze,707
zastupiteli,6
přispěvatel,708
členové,31
německý,709
kabinet,710
popularizátor,711
stavebník,712
komunisté,23
hnutí,713
společník,714
řemeslník,715
místodržící,716
aktivistka,717
následovník,718
muslim,719
ministryni,206
šampion,720
schůzi,707
pravice,721
ministry,7
postěžoval,722
senior,723
komunisti,23
sněmovnou,109
předsednictvo,354
řecký,724
mlynář,725
přednesl,726
šílenec,727
kandidaturu,527
misionář,728
křesťanský,729
kdosi,730
romanopisec,731
mládežnický,732
informoval,733
milovník,734
římskokatolický,735
vzkázal,736
strojvedoucí,737
europoslanců,738
členem,31
následník,739
obviněn,94
designer,740
písař,741
právníci,16
politický,742
markrabě,743
litevský,744
zastupitelů,6
chodec,745
tlumočník,746
hloupý,747
místostarostou,18
konstatuje,329
prosazoval,748
patriot,749
vysvětloval,750
vojevůdce,751
bezdomovec,752
chlápek,753
developer,754
trumpetista,755
návštěvník,756
opat,757
chce,758
republikánů,759
novozélandský,760
nizozemský,761
liberálů,762
amatér,763
maďarský,764
komunistů,23
profesionál,765
obžalován,179
respondent,766
funkcionáři,26
kouzelník,767
frajer,768
varoval,769
detektiv,770
konkurent,771
přišel,772
ministerstva,648
rozhlasový,773
naznačil,774
říká,641
běloruský,775
levice,776
působil,777
dobrovolník,778
výslužbě,779
soudci,73
stařec,780
svérázný,781
báňský,782
zákonodárný,783
obhajuje,590
radního,784
mladej,230
prosadil,785
kandidátem,34
rumunský,786
vychovatel,787
finský,788
výkonný,789
debil,790
oddaný,791
trojnásobný,792
prodavač,793
oznámil,794
voleb,345
zrádce,795
kandidatury,527
pianista,796
odborového,97
lituje,797
seržant,798
dánský,799
nešťastný,800
zastupitelům,6
poražený,801
tiskový,802
vojenský,803
exekutor,804
předsedal,510
zastupitele,6
libretista,805
čestný,806
táta,807
pozorný,808
vnuk,809
barman,810
političtí,742
mluvil,811
stát,812
synovec,813
rozpočtového,814
hlasovat,101
primátora,14
zdravotnický,815
neschopný,816
vnitra,817
představitelé,42
pronesl,818
sklářský,819
navrhne,598
předloží,552
pravoslavný,820
usedl,821
kámoš,822
řezbář,823
spisovatelka,824
rady,673
výborech,250
kolegové,20
podal,825
dozorce,826
stěžoval,827
kontrolor,828
klub,829
platil,830
irský,831
souzen,539
sponzor,832
zadržen,833
číšník,834
volal,835
soukromníků,836
naštval,837
sněmovnu,109
žádal,838
varhaník,839
tělovýchovu,840
sólista,841
vystudoval,842
protiústavní,843
flétnista,844
inicioval,845
starostové,10
parťák,846
prezidentem,21
deklaroval,847
zřizovatel,848
členský,849
choť,850
kritizuje,631
estonský,851
prvorepublikový,852
přesvědčený,853
magor,854
instalatér,855
ministře,7
pracovitý,856
funkcionářem,26
socialistů,276
někdo,857
odsouzen,283
odešel,858
školský,859
upozorňoval,860
známý,861
garant,862
jihoafrický,863
hovořil,864
válečný,865
panský,866
reprezentanti,66
teenager,867
zlobil,868
parlamentem,58
představenstva,869
zaujatý,870
prorok,871
skotský,872
francouzský,873
osmiletý,874
typograf,875
konzervativci,876
zastánce,877
objasnil,878
poskytovatel,879
navrhovaný,880
rozpočet,881
manzel,882
blázen,883
šéfem,19
přítomný,884
renomovaný,885
reprezentantem,66
moderátorka,110
hoch,886
příslušný,887
obuvník,888
rada,673
publicistka,889
hlupák,890
saxofonista,891
delegáti,151
reprezentoval,892
tvrdíte,612
sám,893
kancléřka,894
žalovaný,895
pobírá,896
norský,897
soudkyně,898
zasedá,899
porotce,900
politikům,8
žid,901
pověřený,902
volen,512
povídal,903
policistům,27
pane,77
taťka,904
senátorské,905
prezidentský,906
ombudsmana,907
shromáždění,908
ministrovi,7
veselý,909
syrský,910
průkopník,911
optimista,912
konzervativní,913
sériový,914
pobírat,915
ochránce,916
reprezentantů,66
vynálezce,917
obvinil,918
přistěhoval,919
chudý,920
líčil,921
farmaceutický,922
grafik,923
císař,924
světec,925
kapelník,926
politika,8
dodavatel,927
zmatený,928
schválí,929
federální,930
šéfka,931
vyjádřil,932
stoper,933
obránce,934
řešitel,935
arbitr,936
zemědělci,63
uzná,937
požaduje,938
komentoval,939
zmínil,940
doplatil,941
radních,942
podpořil,943
zeť,944
údržbář,945
ptá,946
emeritní,947
prosazuje,748
soudruzi,57
zástupci,318
herečka,948
ozval,949
proslul,950
objevitel,951
varuje,769
mandátu,365
kartograf,952
poplatník,953
jugoslávský,954
kolegům,20
muslimský,955
prozradil,956
realizátor,957
lázeňský,958
konzervativců,876
anglický,959
odcházející,960
apoštol,961
zklamaný,962
živnostníci,108
vítězný,963
přednášel,964
orgán,965
podotýká,966
restituce,967
automobilový,968
vyhlásil,969
talentovaný,970
upozorňuje,860
poutník,971
šlechtický,972
vrtulník,973
názor,974
slíbil,975
zatčen,976
novodobý,977
londýnský,978
označil,979
daňový,980
lidovci,418
dvojnásobný,981
záměr,982
patriarcha,983
ministrů,7
editor,984
zareagoval,985
ústavodárný,986
volil,987
čtyřletý,988
puberťák,989
ministru,7
stěžuje,827
radoval,990
bývalá,28
kadeřník,991
vášnivý,992
tajemníkem,30
nacistický,993
promlouvá,994
kabinetu,710
zastupoval,995
prezidia,996
portugalský,997
zemřel,998
pirát,999
padouch,1000
žena,1001
vyčerpaný,1002
požadavek,1003
přesvědčen,853
žijící,1004
legislativu,1005
tiskař,1006
belgický,1007
krajinný,1008
pohrozil,1009
zasedl,1010
vyšetřován,1011
turecký,1012
hlásá,1013
neziskový,1014
dozorčí,1015
diví,1016
sprinter,1017
potomek,1018
mnich,1019
upír,1020
nynější,1021
správce,1022
administrátor,1023
novely,1024
železný,1025
ohradil,1026
samospráva,1027
atentátník,1028
hejtmanství,1029
přislíbil,1030
komunální,1031
manager,1032
severokorejský,1033
neodpověděl,530
zákonný,1034
registrovaný,1035
nezávislý,1036
lže,1037
protestoval,1038
přiznává,1039
omlouvat,1040
tvrdí,612
letecký,1041
benediktinský,1042
manža,1043
mírový,1044
portfeje,1045
podnikatelé,22
komise,1046
vídeňský,1047
prezidenta,21
ekonomka,1048
tesař,1049
kandidátovi,34
požádal,1050
laik,1051
podnikatelský,1052
chilský,1053
jihokorejský,1054
zpochybnil,1055
vládního,349
paradox,1056
popsal,1057
zámecký,1058
filmový,1059
nominován,1060
druhý,1061
učitelka,1062
botanik,1063
producentka,271
uprchl,1064
parazit,1065
nesmysl,1066
zločin,1067
mořeplavec,1068
coby,1069
ženatý,1070
zúčastnil,1071
mohl,1072
koalice,1073
uznal,937
soudu,463
svolal,1074
studentský,1075
příležitostný,1076
masér,1077
zprostředkovatel,1078
nacionalismus,1079
interpret,1080
uprchlíci,518
nesouhlasil,1081
dopravce,1082
činný,1083
neúspěšný,1084
starostu,10
průmyslový,1085
udělal,1086
návrhem,667
italský,1087
postoj,1088
národ,1089
sebevědomý,1090
hrdinou,141
příbuzný,1091
obžalovaného,179
zdůvodnil,1092
radil,1093
schválil,929
zachránce,1094
slavný,1095
dědic,1096
teroristický,1097
nadával,1098
gotický,1099
uznávaný,1100
schválený,1101
vysvětluje,750
podvýboru,1102
prvoligový,1103
litoval,797
zraněný,1104
prohlásí,212
hájil,1105
pejsek,1106
formuluje,1107
smál,1108
pruský,1109
kongres,1110
náš,1111
zpracovatel,1112
legislativní,1113
zamilovaný,1114
zastupitelstvo,449
opozičních,133
ptal,946
jezuita,1115
zdravotnictví,1116
studentka,1117
zařídil,1118
omluvil,1119
politiky,1120
zadavatel,1121
vesnický,1122
okresní,1123
kontrabasista,1124
ministryní,206
shrnul,1125
dealer,1126
poskytl,1127
směl,1128
podřízený,1129
levicová,154
ten,1130
olympijský,1131
prof,1132
vznesl,1133
domnívá,1134
